year,cat_num,entries,cat_name,gold_beer,gold_brewery,gold_city,gold_state,silver_beer,silver_brewery,silver_city,silver_state,bronze_beer,bronze_brewery,bronze_city,bronze_state
2007,71,28,Strong Scotch Ale,MacPelican’s Wee Heavy Strong Scotch Ale,Pelican Pub & Brewery,Pacific City,OR,Scotty Karate Scotch Ale,Dark Horse Brewing Co.,Marshall,MI,McKenzie Wee Heavy,McKenzie Brew House,Malvern,PA
2007,67,28,American-Style Stout,Sticky Stout,Pizza Port,Carlsbad,CA,Big Bear,Bear Republic Brewing,Healdsburg,CA,Terminal Stout,Rock Bottom Brewery Chicago,Chicago,IL
2007,7,17,Specialty Beer,Judgment Day,Port Brewing & The Lost Abbey,San Marcos,CA,Maui Gold Summer Ale,Maui Brewing Co.,Lahaina,HI,Doble Diablo,Thunder Canyon Brewery,Tucson,AZ
2007,16,21,Wood- and Barrel-Aged Sour Beer,Cuvee de Tomme,Port Brewing & The Lost Abbey,San Marcos,CA,Temptation,Russian River Brewing Co.,Santa Rosa,CA,Barrel-Aged Cherry,BJ’s Restaurant & Brewery,Reno/Chandler/Huntington Beach,NV/AZ/CA
2007,2,19,American-Style Wheat Beer,Pyramid Crystal Weizen,Pyramid Breweries,Seattle,OR,Brewmaster Reserve,Widmer Brothers Brewing Co.,Portland,OR,Honey Weiss,Diamond Bear Brewing Co.,Little Rock,AR
2007,18,31,Cellar or Unfiltered Beer,Organic Zwickelbier,RedRock Brewing Co.,Salt Lake City,UT,Cambridge Amber,Cambridge Brewing Co.,Cambridge,MA,Hop Angel I.P.A.,Chelsea Brewing Co.,New York,NY
2007,17,30,Aged Beer,Broad Street Barleywine,Rock Bottom Brewery,King of Prussia,PA,2003 Pilgrim’s Dole,New Holland Brewing Co.,Holland,MI,Alaskan Smoked Porter 2004,Alaskan Brewing Co.,Juneau,AK
2007,50,26,Scottish-Style Ale,1065 Brown Bear Brown,Rock Bottom Brewery,Bethesda,MD,Laughing Lab Scottish Ale,Bristol Brewing Co.,Colorado Springs,CO,Commando Scottish Ale,Pizza Port,Solana Beach,CA
2007,51,25,Irish-Style Red Ale,Red Rocks Red,Rock Bottom Brewery,Westminster,CO,Crimson Phog,23rd Street Brewery,Lawrence,KS,Enchanted Rock Red Ale,Fredericksburg Brewing Co.,Fredericksburg,TX
2007,60,28,Belgian-Style Sour Ale,High Mountain Cherry Ale,Rubicon Brewing Co.,Sacramento,CA,Supplication,Russian River Brewing Co.,Santa Rosa,CA,Kriek de Hill,Iron Hill Brewery & Restaurant,Media,PA
2007,38,45,German Style Kölsch/Köln Style Kölsch,Saint Arnold Fancy Lawnmower Beer,Saint Arnold Brewing Co.,Houston,TX,Colorado Kölsch,Steamworks Brewing Co.,Durango/Bayfield,CO,Gordon Biersch SummerFest,Gordon Biersch Brewery Restaurant Group,Chattanooga,TN
2007,24,18,Dortmunder/European Style Export or German-Style Oktoberfest/Wiesen (Meadow),Move Back,SandLot Brewery at Coors Field,Denver,CO,Green Side Up,SandLot Brewery at Coors Field,Denver,CO,Widmer Export Lager,Widmer Brothers Brewing Co.,Portland,OR
2007,21,47,German-Style Pilsener,Pikeland Pils,Sly Fox Brewing Co.,Royersford,PA,Prima Pils,Victory Brewing Co.,Downingtown,PA,Kingfisher Premium Lager Beer,Olde Saratoga Brewing Co.,Saratoga Springs,NY
2007,66,23,Foreign (Export) Style Stout,Zonker Stout,Snake River Brewing Co.,Jackson,WY,Custer’s Last Stout,Montana Brewing Co.,Billings,MT,Russian Imperial Stout,Sacramento Brewing Co.,Sacramento,CA
2007,30,44,American-Style Amber Lager,Steam Engine Lager,Steamworks Brewing Co.,Durango/Bayfield,CO,Toasted Lager,Blue Point Brewing Co.,Patchogue,NY,Old Scratch Amber Lager,Flying Dog Brewery,Denver,CO
2007,46,66,American-Style Amber/Red Ale,Stone Levitation Ale,Stone Brewing Co.,Escondido,CA,Hop Head Red,Green Flash Brewing Co.,Vista,CA,McCarthy Red,Emmett’s Tavern & Brewing Co.,West Dundee,IL
2007,6,36,Coffee Flavored Beer,Coffee Bender,Surly Brewing Co.,Brooklyn Center,MN,Java Porter,Blind Tiger Brewery & Restaurant,Topeka,KS,Pipeline Porter,Kona Brewing Co.,Kailua-Kona,HI
2007,32,12,American-Style Dark Lager,Roadrunner Red Lager,Thunder Canyon Brewery,Tucson,AZ,Henry Weinhard’s Classic Dark,Miller Brewing Co.,Milwaukee,WI,Elevator Dark Horse,Elevator Brewing Co.,Columbus,OH
2007,34,23,Bock,Troegenator,Tröegs Brewing Co.,Harrisburg,PA,Gruffmeister 8 Maibock,Foothills Brewing,Winston-Salem,NC,Butthead Bock,Tommyknocker Brewery,Idaho Springs,CO
2007,14,26,Wood- and Barrel-Aged Beer,Oak Whiskey Red,Twisted Pine Brewing Co.,Boulder,CO,Kentucky Bourbon Barrel Ale,Alltech’s Lexington Brewing Co.,Lexington,KY,Buffalo Bock,Ram Restaurant & Brewery (Indianapolis),Indianapolis,IN
2007,41,38,English-Style India Pale Ale,Squatters IPA,Utah Brewers Cooperative,Salt Lake City,UT,India Pale Ale,Goose Island Beer Co.,Chicago,IL,Beech Street Bitter,Pizza Port,Carlsbad,CA
2007,29,58,German Style Märzen,Victory Festbier,Victory Brewing Co.,Downingtown,PA,Stewart’s Oktoberfest,Stewart’s Brewing Co.,Bear,DE,Michelob Marzen,Anheuser-Busch,St. Louis,MO
2007,68,18,Sweet Stout,,,,,Double Cream Stout,Bell’s Brewery,Galesburg,MI,Milkman Stout,Capitol City Brewing Co.,Arlington,VA
2006,56,56,Belgian-Style Abbey Ale,Tripel Ale,Allagash Brewing Co.,Portland,ME,Adirondack Abbey Ale,Great Adirondack Brewing Co.,Lake Placid,NY,Bishop’s Tipple Tripel,Main Street Brewery,Corona,CA
2006,41,62,American-Style Amber / Red Ale,Anniversary Ale,Amherst Brewing Co.,Amherst,MA,Amber Waves Ale,Capitol City Brewing Co.,Arlington,VA,Sharkbite Red Ale,Port Brewing Co.,San Marcos,CA
2006,37,83,American-Style Pale Ale,Tumble Off Pale Ale,Barley Brown’s Brew Pub,Baker City,OR,Brewmasters’ Pale,Widmer Brothers Brewing Co.,Portland,OR,XP Pale Ale,Bear Republic Brewing Co.,Healdsburg,CA
2006,60,21,Classic Irish-Style Dry Stout,Maxwell’s Stout,Basil T’s Brewery & Italian Grill,Red Bank,NJ,Slapshot Stout,RAM Restaurant and Big Horn Brewery,Seattle,WA,Irish Stout,Schooner’s Grille & Brewery,Antioch,CA
2006,39,94,American-Style India Pale Ale,HopHead Imperial IPA,Bend Brewing Co.,Bend,OR,Apex Ale,Bear Republic Brewing Co.,Healdsburg,CA,Taildragger IPA,RAM Restaurant and Big Horn Brewery,Boise,ID
2006,66,25,Strong Scotch Ale,Kilt Sniffer Strong Scotch Ale,Big Dog’s Brewing Co.,Las Vegas,NV,Highland Scotch Reserve,Boundary Bay Brewery,Bellingham,WA,Rambeaux,RAM Restaurant and Big Horn Brewery,Seattle,WA
2006,58,71,Robust Porter,Goddess Porter,Big Time Brewing Co.,Seattle,WA,Pacemaker Porter,Flyers Restaurant and Brewery,Oak Harbor,WA,Total Eclipse Black Ale,Hoppy Brewing Co.,Sacramento,CA
2006,53,44,French- and Belgian-Style Saison,Organic Farmhouse Ale,Bison Brewing Co.,Berkeley,CA,Saison,Capitol City Brewing Co.,Arlington,VA,Hennepin Farmhouse Saison,Brewery Ommegang,Cooperstown,NY
2006,38,66,American-Style Strong Pale Ale,Big Fish,BJ’s Restaurant & Brewery,Chandler,AZ,Racer,Bear Republic Brewing Co.,Healdsburg,CA,Hop Knot,Four Peaks Brewing Co.,Tempe,AZ
2006,33,43,German-Style Kölsch / Köln-Style Kölsch,Chaser Pale,Blackstone Restaurant & Brewery,Nashville,TN,Clear Water Kolsch,RAM Restaurant and Big Horn Brewery,Boise,ID,Saint Arnold Fancy Lawnmower Beer,Saint Arnold Brewing Co.,Houston,TX
2006,29,33,Bock,Maibock,Blind Tiger Brewery Pub & Play,Topeka,KS,Tröegenator Double Bock,Tröegs Brewing Co.,Harrisburg,PA,Fornicator Maibock,Piece Brewery,Chicago,IL
2006,9,26,Specialty Honey Beer,Blue Moon Honeymoon,Blue Moon Brewing Co.,Golden,CO,Ray’s Honey Rye,Boscos,Memphis,TN,Hummingbird Ale,Mountain Sun/Southern Sun Pub & Brewery,Boulder,CO
2006,45,20,Scottish-Style Ale,Laughing Lab Scottish Ale,Bristol Brewing Co.,Colorado Springs,CO,MacPelican’s Scottish Style Ale,Pelican Pub & Brewery,Pacific City,OR,Kiltlifter Scottish Ale,Pug Ryan’s Brewery,Dillon,CO
2006,16,40,German-Style Pilsener,Organic Pilsner,Butte Creek Brewing Co.,Chico,CA,Eagle Pride Pilsener,Elk Grove Brewery and Restaurant,Elk Grove,CA,Dog Day’s Pils,Big Buck Brewery and Steakhouse,Auburn Hills,MI
2006,57,45,Belgian-Style Strong Specialty Ale,Golden Armor,C.B. & Potts Big Horn Brewery,Englewood,CO,Interlude,Allagash Brewing Co.,Portland,ME,Reve II,Redrock Brewing Co.,Salt Lake City,UT
2006,5,64,Herb and Spice Beer,The Wind Cried Mari,Cambridge Brewing Co.,Cambridge,MA,Leinenkugel’s Sunset Wheat,Jacob Leinenkugel Brewing Co.,Chippewa Falls,WI,Fred Miller’s Classic Chocolate Lager,Miller Brewing Co.,Milwaukee,WI
2006,30,12,German-Style Strong Bock,Autumnal Fire,Capital Brewery Co.,Middleton,WI,Eisphyre,Capital Brewery Co.,Middleton,WI,Procrastinator,Back Street Brewery,Vista,CA
2006,6,28,Coffee Flavored Beer,Fuel,Capitol City Brewing Co.,Arlington,VA,Black Majic Java Stout,Barley Island Brewing Co.,Noblesville,IN,Arctic Rhino Coffee Porter,Midnight Sun Brewing Co.,Anchorage,AK
2006,36,26,English-Style India Pale Ale,India Pale Ale,Carolina Brewery,Chapel Hill,NC,Beech Street Bitter,Pizza Port,Carlsbad,CA,Triumph Bengal Gold I.P.A.,Triumph Brewing Co. of New Hope,New Hope,PA
2006,12,58,Wood- and Barrel-Aged Strong Beer,Bourbon Cherry Stout,Central Waters Brewing Co.,Junction City,WI,Full Sail Black Gold Imperial Stout,Full Sail Brewing at River Place,Portland,OR,Wooden Hell,Flossmoor Station Brewing Co.,Flossmoor,IL
2006,13,28,Aged Beer,Triple Exultation 2004,Eel River Brewing Co.,Fortuna,CA,Hibernation Ale 2005,Great Divide Brewing Co.,Denver,CO,World Wide Stout 2003,Dogfish Head Craft Brewery,Milton,DE
2006,49,26,German-Style Brown Ale / Düsseldorf-Style Alt Biersch,Otis Alt,Elk Grove Brewery and Restaurant,Elk Grove,CA,“Alt 45”,The Cambridge House Brewpub,Granby,CT,Terrapin Alt,Rock Bottom Brewery,Bethesda,MD
2006,44,45,Extra Special Bitter or Strong Bitter,Firestone Walker IPA,Firestone Walker Brewing Co.,Paso Robles,CA,Autumn Ale,Short’s Brewing Co.,Bellaire,MI,Stone Pale Ale,Stone Brewing Co.,Escondido,CA
2006,28,21,German-Style Schwarzbier,Black Wolf Schwarzbier,Flossmoor Station Brewing Co.,Flossmoor,IL,Schwarzbier,Rock Bottom Brewery,King of Prussia,PA,Iron Horse Lager,Great American Restaurants,Centreville,VA
2006,34,25,English-Style Summer Ale,312 Urban Wheat Ale,Goose Island Beer Co.,Chicago,IL,Sandbagger Gold,Montana Brewing Co.,Billings,MT,True Blonde Ale,Ska Brewing Co.,Durango,CO
2006,51,34,German-Style Wheat Ale,Gordon Biersch Weizenbock,Gordon Biersch Brewery Restaurant Group,Chattanooga,TN,Boscos Hefeweizen,Boscos,Memphis,TN,Berliner Weiss,Bethlehem Brew Works,Bethlehem,PA
2006,15,20,Smoke Beer,Smoke Creek Rauchbier,Great Basin Brewing Co.,Sparks,NV,Smokestack Porter,Rocky River Brewing Co.,Rocky River,OH,Stewart’s Smoked Porter,Stewart’s Brewing Co.,Bear,DE
2006,69,55,Barley Wine-Style Ale,Old Ruffian Barley Wine,Great Divide Brewing Co.,Denver,CO,Stormwatcher’s Winterfest,Pelican Pub & Brewery,Pacific City,OR,Arctic Devil Barley Wine,Midnight Sun Brewing Co.,Anchorage,AK
2006,18,32,Munich-Style Helles,Sunfest Lager,Ham’s Restaurant & Brewhouse,Greenville,NC,6X Golden Lager,C.B. & Potts Big Horn Brewery,Fort Collins,CO,Gordon Biersch Golden Export,Gordon Biersch Brewery Restaurant Group,Chattanooga,TN
2006,14,18,Cellar or Unfiltered Beer,Kellerbier,Herkimer Pub and Brewery,Minneapolis,MN,U.C.I.P.A.,Steelhead Brewery,Irvine,CA,Wild West Fest,Great American Restaurants,Centreville,VA
2006,7,16,Specialty Beer,Smokin’ Mesquite Ale,Humperdinks Restaurant and Brewery,Dallas,TX,Pullman Brown Ale,Flossmoor Station Brewing Co.,Flossmoor,IL,Maple Nut Brown Ale,Tommyknocker Brewery,Idaho Springs,CO
2006,65,35,Imperial Stout,Russian Imperial Stout,Iron Hill Brewery & Restaurant,Media,PA,TAPS Imperial Russian Stout,TAPS Fish House & Brewery,Brea,CA,Siberian Night,Thirsty Dog Brewing Co.,Independence,OH
2006,27,13,American-Style Dark Lager,Leinenkugel’s Creamy Dark,Jacob Leinenkugel Brewing Co.,Chippewa Falls,WI,Freidafest,Humperdinks Restaurant and Brewery,Dallas,TX,Ziegenbock,Anheuser-Busch,St. Louis,MO
2006,10,37,Experimental Beer,New Grist,Lakefront Brewery,Milwaukee,WI,Angry Mike’s Stoudt Creek,Flossmoor Station Brewing Co.,Flossmoor,IL,Samuel Adams Utopias 2003,The Boston Beer Co.,Boston,MA
2006,42,24,Imperial or Double Red Ale,Organic Deranger,Laurelwood Brewing Co.,Portland,OR,Shark Attack,Pizza Port,Solana Beach,CA,Rock Opera Imperial IPA,Vino’s Pizza*Pub*Brewery,Little Rock,AR
2006,1,24,American Cream Ale or Lager,Red Dog,Miller Brewing Co.,Milwaukee,WI,Lone Star,Pabst Brewing Co.,Woodridge,IL,Henry Weinhard Private Reserve,Miller Brewing Co.,Milwaukee,WI
2006,22,19,American-Style Specialty Lager,Mickey’s Malt Liquor,Miller Brewing Co.,Milwaukee,WI,Icehouse,Miller Brewing Co.,Milwaukee,WI,HG 800,Miller Brewing Co.,Milwaukee,WI
2006,54,14,Belgian- and French-Style Ale,Le Fleur Misseur,New Belgium Brewing Co.,Fort Collins,CO,Dim Wit,BJ’s Restaurant & Brewery,Chandler,AZ,Belgian Double White Ale,Southampton Publick House,Southampton,NY
2006,55,24,Belgian-Style Sour Ale,La Folie,New Belgium Brewing Co.,Fort Collins,CO,Beatification,Russian River Brewing Co.,Santa Rosa,CA,Festina Lente,Dogfish Head Craft Brewery,Milton,DE
2006,4,46,Fruit and Vegetable Beer,Belgian Red,New Glarus Brewing Co.,New Glarus,WI,Blue Moon Chardonnay Blonde,Blue Moon Brewing Co.,Golden,CO,Patty’s Chile Beer,Wynkoop Brewing Co.,Denver,CO
2006,11,29,Wood- and Barrel-aged Beer,Cherry Stout,New Glarus Brewing Co.,New Glarus,WI,Barrel 001,Santa Barbara Brewing Co.,Santa Barbara,CA,Bourbon Ivan,Iron Hill Brewery & Restaurant,West Chester,PA
2006,35,25,Classic English-Style Pale Ale,5 Barrel Pale Ale,Odell Brewing Co.,Fort Collins,CO,Mac’s Ale,Pyramid Breweries,Seattle,WA,Denver Pale Ale,Great Divide Brewing Co.,Denver,CO
2006,20,29,American-Style Light Lager,Old Milwaukee Light,Pabst Brewing Co.,Woodridge,IL,Milwaukee’s Best Light,Miller Brewing Co.,Milwaukee,WI,Southpaw Light,Miller Brewing Co.,Milwaukee,WI
2006,21,27,American-Style Lager,Pabst Blue Ribbon,Pabst Brewing Co.,Woodridge,IL,Miller High Life,Miller Brewing Co.,Milwaukee,WI,Blatz,Pabst Brewing Co.,Woodridge,IL
2006,32,41,Golden or Blonde Ale,Kiwanda Cream Ale,Pelican Pub & Brewery,Pacific City,OR,Korruption Kölsch,Bottoms Up Brewing Co.,Pinedale,WY,Aud Blonde,Russian River Brewing Co.,Santa Rosa,CA
2006,48,45,American-Style Brown Ale,Doryman’s Dark Ale,Pelican Pub & Brewery,Pacific City,OR,Great American Brown,Pizza Port,Carlsbad,CA,Bear Tooth Ale,Moose’s Tooth Brewing Co.,Anchorage,AK
2006,61,19,Foreign (Export)-Style Stout,Tsunami Stout,Pelican Pub & Brewery,Pacific City,OR,Black Bear XX Stout,Alameda Brewhouse,Portland,OR,San Quentin’s Breakout Stout,Marin Brewing Co.,Larkspur,CA
2006,8,22,Rye Beer,Worryin’ Ale,Piece Brewery,Chicago,IL,Sun Rye,Redhook Ale Brewery,Portsmouth,NH,Surfer in the Rye,Huntington Beach Beer Co.,Huntington Beach,CA
2006,47,44,English-Style Brown Ale,Dawn Patrol Dark,Pizza Port,San Clemente,CA,Old Town Brown,Natty Greene’s Brewing Co.,Greensboro,NC,Balboa Brown,Newport Beach Brewing Co.,Newport Beach,CA
2006,62,20,American-Style Stout,Sticky Stout,Pizza Port,Carlsbad,CA,Oggi’s Black Majic Stout,Oggi’s Pizza & Brewing Co.,San Clemente,CA,Terminal Oatmeal Stout,Rock Bottom Brewery,Chicago,IL
2006,2,23,American-Style Wheat Beer,Pyramid Crystal Weizen,Pyramid Breweries,Seattle,WA,William Jones Wheat Beer,El Toro Brewing Co.,Morgan Hill,CA,Shiner Dunkelweizen,The Spoetzl Brewery,Shiner,TX
2006,43,33,Bitter,Raccoon Red,Rock Bottom Brewery,Bethesda,MD,Alaskan Pale,Alaskan Brewing Co.,Juneau,AK,Cutthroat Pale Ale,Uinta Brewing Co.,Salt Lake City,UT
2006,59,29,Brown Porter,Molly Titanic,Rock Bottom Brewery,Denver,CO,St. Charles Porter,Blackstone Restaurant & Brewery,Nashville,TN,Peter Brown Tribute Ale,Bear Republic Brewing Co.,Healdsburg,CA
2006,63,18,Sweet Stout,Udder Goodness,Rock Bottom Brewery,Phoenix,AZ,Steel Toe Stout,Ska Brewing Co.,Durango,CO,The Duck-Rabbit Milk Stout,The Duck-Rabbit Craft Brewery,Farmville,NC
2006,68,30,Other Strong Ale or Lager,Winter Wheatwine,Rubicon Brewing Co.,Sacramento,CA,Dragonstooth Stout,Elysian Brewing Co.,Seattle,WA,Pit Bull High Gravity Ice Malt Liquor,Pig’s Eye Brewing Co.,St. Paul,MN
2006,40,57,Imperial or Double India Pale Ale,Pliny the Elder,Russian River Brewing Co.,Santa Rosa,CA,Poor Man’s IPA,Pizza Port,Carlsbad,CA,Left Coast Hop Juice,Oggi’s Pizza & Brewing Co.,San Clemente,CA
2006,17,33,Bohemian-Style Pilsener,Schtolen Pils,SandLot Brewery at Coors Field,Denver,CO,La Plata Pils,Carver Brewing Co.,Durango,CO,Papa’s Pilsner,75th Street Brewery,Lawrence,KS
2006,64,37,Oatmeal Stout,Oatmeal Stout,Schooner’s Grille & Brewery,Antioch,CA,Seabright Oatmeal Stout,Seabright Brewery,Santa Cruz,CA,Lasto’s Oatmeal Stout,BJ’s Restaurant & Brewery,Portland,OR
2006,19,23,European-Style Pilsener,Gold Mt. Pilsner,Silver City Brewing Co.,Silverdale,WA,Schell Pilsner,August Schell Brewing,New Ulm,MN,Widmer Export Lager,Widmer Brothers Brewing Co.,Portland,OR
2006,50,50,South German-Style Hefeweizen,Mueller Hefeweizen,Springfield Brewing Co.,Springfield,MO,Wapiti Wheat,Wolf Pack Brewing Co.,West Yellowstone,MT,In-Heat Wheat Hefeweizen,Flying Dog Brewery,Denver,CO
2006,25,35,American-Style Amber Lager,Steam Engine Lager,Steamworks Brewing Co.,Durango/Bayfield,CO,Toasted Lager,Blue Point Brewing Co.,Patchogue,NY,Oktoberfist,Bluegrass Brewing Co.,Louisville,KY
2006,46,32,Irish-Style Red Ale,TAPS Irish Red,TAPS Fish House & Brewery,Brea,CA,Red Rocks Red,Rock Bottom Brewery,Westminster,CO,St. James Red Ale,Walnut Brewery,Boulder,CO
2006,24,45,German-Style Märzen / Oktoberfest,Samuel Adams Octoberfest,The Boston Beer Co.,Boston,MA,Michelob Marzen,Anheuser-Busch,St. Louis,MO,Dominion Octoberfest,Old Dominion Brewing Co.,Ashburn,VA
2006,67,34,Old Ale or Strong Ale,Vintage Ale,The Great Dane Pub & Brewing Co.,Madison,WI,Tripel Exultation,Eel River Brewing Co.,Fortuna,CA,Curmudgeons Nip,Odell Brewing Co.,Fort Collins,CO
2006,3,37,American-Style Hefeweizen,Hefeweizen,Widmer Brothers Brewing Co.,Portland,OR,American Wheat,Opa-Opa Brewing Co.,Southampton,MA,Mueller Unfiltered Wheat,Springfield Brewing Co.,Springfield,MO
2006,23,20,Vienna-Style Lager,,,,,Balto Marz Hon,Clipper City Brewing Co.,Baltimore,MD,Schild brau Amber,Millstream Brewing Co.,Amana,IA
2006,26,21,European-Style Dark / Münchner Dunkel,,,,,Storm King,Glenwood Canyon Brewing Co.,Glenwood Springs,CO,Dunkel Rico,Stewart’s Brewing Co.,Bear,DE
2006,31,8,Baltic-Style Porter,,,,,Raven,McKenzie Brew House,Glen Mills,PA,Neptune’s Nemesis,Rocky River Brewing Co.,Rocky River,OH
2006,52,36,Belgian-Style White (or Wit) / Belgian Style Wheatwine,,,,,Wits End,Great American Restaurants,Centreville,VA,35th Anniversary Ale,Bull & Bush Brewery,Denver,CO
2005,62,23,Foreign (Export)-Style Stout,Black Bear XX Stout,Alameda Brewhouse,Portland,OR,Organic Chocolate Stout,Bison Brewing Co.,Berkeley,CA,Black Hole XXX Stout,Chelsea Brewing Co.,New York,NY
2005,14,23,Smoke Beer,Alaskan Smoked Porter,Alaskan Brewing Co.,Juneau,AK,Second Hand Smoke,SandLot Brewery at Coors Field,Denver,CO,Rauchator Dopplebock,The Fort Collins Brewery,Fort Collins,CO
2005,44,30,Bitter,Alaskan Boogie Bitter,Alaskan Brewing Co.,Juneau,AK,Firehouse ESB,Upstream Brewing Co.,Omaha,NE,Saint Arnold Amber Ale,Saint Arnold Brewing Co.,Houston,TX
2005,53,42,Belgian-Style White (or Wit) / Belgian-Style Wheat,White Beer,Allagash Brewing Co.,Portland,ME,Alabaster Wit,Oaken Barrel Brewing Co.,Greenwood,IN,Nit Wit,BJ's Restaurant & Brewery – Chandler,AZ/Boulder,CO
2005,1,5,Non-Alcoholic (Beer) Malt Beverage,O'Doul's Amber,Anheuser-Busch,St. Louis,MO,Sharp's,Miller Brewing Co.,Milwaukee,WI,O'Doul's,Anheuser-Busch,St. Louis,MO
2005,26,50,German-Style Märzen / Oktoberfest,Michelob Marzen,Anheuser-Busch,St. Louis,MO,Sudwerk Marzen,Sudwerk Privatbrauerei Hübsch,Davis,CA,Dogtoberfest Octoberfest,Flying Dog Brewery,Denver,CO
2005,36,24,Classic English-Style Pale Ale,Michelob Pale Ale,Anheuser-Busch,St. Louis,MO,5 Barrel Pale Ale,Odell Brewing Co.,Fort Collins,CO,Samuel Adams Pale Ale,Boston Beer Co.,Boston,MA
2005,35,24,English-Style Summer Ale,Colorado Trail English Ale,Backcountry Brewery,Frisco,CO,Sandbagger Gold,Montana Brewing Co.,Billings,MT,Green Flash Extra Pale Ale,Green Flash Brewing Co.,Vista,CA
2005,67,30,Old Ale or Strong Ale,Nemesis,Big Time Brewing Co.,Seattle,WA,Triple Exultation,Eel River Brewing Co.,Fortuna,CA,Shorty's Revenge,E.J. Phair Brewing Co.,Concord,CA
2005,64,56,British Stout,Lasto's Oatmeal Stout,BJ's Restaurant & Brewery,Jantzen Beach/Lloyd Center/Clear Lake,OR/OR/TX,Oatmeal Stout,Gella's Diner & Liquid Bread Brewing Co.,Hays,KS,Black Pearl Stout,Main Street Brewery,Corona,CA
2005,8,20,Specialty Beer,Wild Rice Ale,Black Diamond Brewing Co.,Concord,CA,Neptune's Nemesis,Rocky River Brewing Co.,Rocky River,OH,Pullman Brown Ale,Flossmoor Station Brewing Co.,Flossmoor,IL
2005,45,55,Extra Special Bitter or Strong Bitter,Boscos XXX Pale Ale,Boscos Brewing Co.,Memphis/Nashville,TN,Alaskan ESB,Alaskan Brewing Co.,Juneau,AK,Tinderstick ESB,Big Time Brewing Co.,Seattle,WA
2005,52,27,German-Style Wheat Ale,Boscos Hefeweizen,Boscos Brewing Co.,Memphis/Nashville,TN,Weizenbock,Chicago Brewing Co.,Las Vegas,NV,Ich Bin Ein Berliner Weisse,Nodding Head Brewing Co.,Philadelphia,PA
2005,21,7,"American-Style ""Light"" Amber Lager",Sam Adams Light,Boston Beer Co.,Boston,MA,MoJo Lager,Starr Hill Brewing Co.,Crozet,VA,Shiner Light,The Spoetzl Brewery,San Antonio,TX
2005,32,25,German-Style Strong Bock,Samuel Adams Double Bock,Boston Beer Co.,Boston,MA,Sled Dog Doppel Bock,Wagner Valley Brewing Co.,Lodi,NY,Detonator Doppelbock,Big Horn Brewing Co./RAM Indianapolis,Indianapolis,IN
2005,28,20,European-Style Dark / Münchner Dunkel,Munich Dark,Capital Brewery Co.,Middleton,WI,Triumph Dunkel,Triumph Brewing Co. of New Hope,New Hope,PA,Black Mountain,Barley's Casino & Brewing Co.,Henderson,NV
2005,42,60,American-Style Amber / Red Ale,Amber Waves Ale,Capitol City Brewing Co.,Arlington,VA,Sunset Amber Ale,Oggi's Pizza & Brewing Co.,San Clemente,CA,Hoppus Maximus,Thirsty Dog Brewing Co.,Independence,OH
